user_id	user_name	follower	following	tweet	date	arxiv_url	arxiv_title	arxiv_abstract	arxiv_p_subject	arxiv_s_subject
TomiyaAkio	3刷出ます「ディープラーニングと物理学」 A.Tomiya	1,262	504	@astrophys_tan えぇ、それですね https://t.co/FMIPxvKSst  色々と文献読んでて、引いてない奴も多いんですが、説明を聞いた中ではそれが分かり良かった気がします。	2019/7/5 0:21	https://arxiv.org/abs/1110.4732	Maxwell's Demon and Data Compression	In an asymmetric Szilard engine model of Maxwell's demon, we show theequivalence between information theoretical and thermodynamic entropies whenthe demon erases information optimally. The work gain by the engine can beexactly canceled out by the work necessary to reset demon's memory afteroptimal data compression a la Shannon before the erasure.	Classical Physics (physics.class-ph)	Statistical Mechanics (cond-mat.stat-mech);History and Philosophy of Physics (physics.hist-ph)
pacifinapacific	ぱしふぃん	266	543	https://t.co/MCFPySL4fO Person Re-identificationでGeneratorによる画像生成と識別を同一ネットワークで扱う仕組みを提案。生成された画像を効果的に用いることで精度向上に寄与(CVPR 2019 oral)	2019/7/5 1:11	https://arxiv.org/abs/1904.07223	Joint Discriminative and Generative Learning for Person Re-identification	Person re-identification (re-id) remains challenging due to significantintra-class variations across different cameras. Recently, there has been agrowing interest in using generative models to augment training data andenhance the invariance to input changes. The generative pipelines in existingmethods, however, stay relatively separate from the discriminative re-idlearning stages. Accordingly, re-id models are often trained in astraightforward manner on the generated data. In this paper, we seek to improvelearned re-id embeddings by better leveraging the generated data. To this end,we propose a joint learning framework that couples re-id learning and datageneration end-to-end. Our model involves a generative module that separatelyencodes each person into an appearance code and a structure code, and adiscriminative module that shares the appearance encoder with the generativemodule. By switching the appearance or structure codes, the generative moduleis able to generate high-quality cross-id composed images, which are online fedback to the appearance encoder and used to improve the discriminative module.The proposed joint learning framework renders significant improvement over thebaseline without using generated data, leading to the state-of-the-artperformance on several benchmark datasets.	Computer Vision and Pattern Recognition (cs.CV)	
mocobt	mocobt??	225	454	なんかHMMってぐらふっぽいしGNNと組み合わせた方法とかあるのかなと調べてみたら，先月発表された手法があった． やっぱ温故知新というか，昔の理論って大事な感じある．  [Qu et al. arXiv 2019] https://t.co/e5BX1rYl9x	2019/7/5 2:38	https://arxiv.org/abs/1905.06214	GMNN: Graph Markov Neural Networks	This paper studies semi-supervised object classification in relational data,which is a fundamental problem in relational data modeling. The problem hasbeen extensively studied in the literature of both statistical relationallearning (e.g. relational Markov networks) and graph neural networks (e.g.graph convolutional networks). Statistical relational learning methods caneffectively model the dependency of object labels through conditional randomfields for collective classification, whereas graph neural networks learneffective object representations for classification through end-to-endtraining. In this paper, we propose the Graph Markov Neural Network (GMNN) thatcombines the advantages of both worlds. A GMNN models the joint distribution ofobject labels with a conditional random field, which can be effectively trainedwith the variational EM algorithm. In the E-step, one graph neural networklearns effective object representations for approximating the posteriordistributions of object labels. In the M-step, another graph neural network isused to model the local label dependency. Experiments on object classification,link classification, and unsupervised node representation learning show thatGMNN achieves state-of-the-art results.	Machine Learning (cs.LG)	Social and Information Networks (cs.SI);Machine Learning (stat.ML)
MasakiTaniguch4	Masaki Taniguchi	20	16	https://t.co/G3dBMgwAHD のCor Dが以前考えたことに似ている… Gromovノルムを使うとは…	2019/7/5 4:47	https://arxiv.org/abs/1804.03777	Equivariant hyperbolization of $3$-manifolds via homology cobordisms	The main result of this paper is that any $3$-dimensional manifold with afinite group action is equivariantly, invertibly homology cobordant to ahyperbolic manifold; this result holds with suitable twisted coefficients aswell. The following two consequences motivated this work. First, there arehyperbolic equivariant corks (as defined in previous work of the authors) for awide class of finite groups. Second, any finite group that acts on a homology$3$-sphere also acts on a hyperbolic homology $3$-sphere. The theorem has otherapplications, including establishing the existence of an infinite number ofhyperbolic homology spheres with a free $Z_p$ action that does not extend toany contractible manifold. A non-equivariant version yields an infinite numberof hyperbolic integer homology spheres that bound integer homology balls but donot bound contractible manifolds. In passing, it is shown that the invertiblehomology cobordism relation on $3$-manifolds is antisymmetric.	Geometric Topology (math.GT)	Differential Geometry (math.DG)
hackernewsj	Hacker News記事題日本語翻訳	605	4	GraphQLへの移行：実用的評価 https://t.co/nrwQkSPqTz	2019/7/5 7:18	https://arxiv.org/abs/1906.07535	Migrating to GraphQL: A Practical Assessment	GraphQL is a novel query language proposed by Facebook to implement Web-basedAPIs. In this paper, we present a practical study on migrating API clients tothis new technology. First, we conduct a grey literature review to gain anin-depth understanding on the benefits and key characteristics normallyassociated to GraphQL by practitioners. After that, we assess such benefits inpractice, by migrating seven systems to use GraphQL, instead of standardREST-based APIs. As our key result, we show that GraphQL can reduce the size ofthe JSON documents returned by REST APIs in 94% (in number of fields) and in99% (in number of bytes), both median results.	Software Engineering (cs.SE)	
hillbig	Daisuke Okanohara	15,910	254	様々な形状の点群の生成モデルとしてPointFlowを提案。形状を表す潜在変数を生成し、それから連続正規化フローのダイナミクスを作り、それに基づき事前分布の点群を目的の形状に変化させる。変分法を使った最尤推定で直接学習可能 https://t.co/VxHqZ7zKL7 https://t.co/KffYbQsKPf	2019/7/5 10:02	https://arxiv.org/abs/1906.12320	PointFlow: 3D Point Cloud Generation with Continuous Normalizing Flows	As 3D point clouds become the representation of choice for multiple visionand graphics applications, the ability to synthesize or reconstructhigh-resolution, high-fidelity point clouds becomes crucial. Despite the recentsuccess of deep learning models in discriminative tasks of point clouds,generating point clouds remains challenging. This paper proposes a principledprobabilistic framework to generate 3D point clouds by modeling them as adistribution of distributions. Specifically, we learn a two-level hierarchy ofdistributions where the first level is the distribution of shapes and thesecond level is the distribution of points given a shape. This formulationallows us to both sample shapes and sample an arbitrary number of points from ashape. Our generative model, named PointFlow, learns each level of thedistribution with a continuous normalizing flow. The invertibility ofnormalizing flows enables the computation of the likelihood during training andallows us to train our model in the variational inference framework.Empirically, we demonstrate that PointFlow achieves state-of-the-artperformance in point cloud generation. We additionally show that our model canfaithfully reconstruct point clouds and learn useful representations in anunsupervised manner. The code will be available atthis https URL.	Computer Vision and Pattern Recognition (cs.CV)	Machine Learning (cs.LG)
yu4u	Yusuke Uchida	4,447	950	攻めてる / “[1907.02124] Non-structured DNN Weight Pruning Considered Harmful” https://t.co/llPs9QQClG	2019/7/5 10:24	https://arxiv.org/abs/1907.02124	Non-structured DNN Weight Pruning Considered Harmful	"Large deep neural network (DNN) models pose the key challenge to energyefficiency due to the significantly higher energy consumption of off-chip DRAMaccesses than arithmetic or SRAM operations. It motivates the intensiveresearch on model compression with two main approaches. Weight pruningleverages the redundancy in the number of weights and can be performed in anon-structured, which has higher flexibility and pruning rate but incurs indexaccesses due to irregular weights, or structured manner, which preserves thefull matrix structure with lower pruning rate. Weight quantization leveragesthe redundancy in the number of bits in weights. Compared to pruning,quantization is much more hardware-friendly, and has become a ""must-do"" stepfor FPGA and ASIC implementations. This paper provides a definitive answer tothe question for the first time. First, we build ADMM-NN-S by extending andenhancing ADMM-NN, a recently proposed joint weight pruning and quantizationframework. Second, we develop a methodology for fair and fundamental comparisonof non-structured and structured pruning in terms of both storage andcomputation efficiency. Our results show that ADMM-NN-S consistentlyoutperforms the prior art: (i) it achieves 348x, 36x, and 8x overall weightpruning on LeNet-5, AlexNet, and ResNet-50, respectively, with (almost) zeroaccuracy loss; (ii) we demonstrate the first fully binarized (for all layers)DNNs can be lossless in accuracy in many cases. These results provide a strongbaseline and credibility of our study. Based on the proposed comparisonframework, with the same accuracy and quantization, the results show thatnon-structrued pruning is not competitive in terms of both storage andcomputation efficiency. Thus, we conclude that non-structured pruning isconsidered harmful. We urge the community not to continue the DNN inferenceacceleration for non-structured sparsity."	Machine Learning (cs.LG)	Computer Vision and Pattern Recognition (cs.CV);Neural and Evolutionary Computing (cs.NE);Machine Learning (stat.ML)
masashiotani	マサシ	91	92	落とされたが、とりあえずarxivには出した。 https://t.co/drG5Ce7QoZ	2019/7/5 10:55	https://arxiv.org/abs/1907.02235	Compact buncher cavity for muons accelerated by a radio-frequency quadrupole	A buncher cavity has been developed for the muons accelerated by aradio-frequency quadrupole linac (RFQ). The buncher cavity is designed for$\beta=v/c=0.04$ at an operational frequency of 324 MHz. It employs adouble-gap structure operated in the TEM mode for the required effectivevoltage with compact dimensions, in order to account for the limited space ofthe experiment. The measured resonant frequency and unloaded quality factor are323.95 MHz and $3.06\times10^3$, respectively. The buncher cavity wassuccessfully operated for longitudinal bunch size measurement of the muonsaccelerated by the RFQ.	Accelerator Physics (physics.acc-ph)	High Energy Physics - Experiment (hep-ex)
Vengineer	ソースコード解析職人	1,664	80	論文は、これみたい。 「Deep Learning Inference in Facebook Data Centers: Characterization, Performance Optimizations and Hardware Implications」 https://t.co/GLpQDxD0Jo https://t.co/gPHmPPWEzW	2019/7/5 11:32	https://arxiv.org/abs/1811.09886	Deep Learning Inference in Facebook Data Centers: Characterization, Performance Optimizations and Hardware Implications	The application of deep learning techniques resulted in remarkableimprovement of machine learning models. In this paper provides detailedcharacterizations of deep learning models used in many Facebook social networkservices. We present computational characteristics of our models, describe highperformance optimizations targeting existing systems, point out theirlimitations and make suggestions for the future general-purpose/acceleratedinference hardware. Also, we highlight the need for better co-design ofalgorithms, numerics and computing platforms to address the challenges ofworkloads often run in data centers.	Machine Learning (cs.LG)	Machine Learning (stat.ML)
udoooom	うどん	1,871	1,938	Long-Term Feature Banks，今更知ったが発想シンプルで時間特徴をうまい感じに使ってるの凄いなと今更思った  https://t.co/GA7OxgDxmF	2019/7/5 12:25	https://arxiv.org/abs/1812.05038	Long-Term Feature Banks for Detailed Video Understanding	To understand the world, we humans constantly need to relate the present tothe past, and put events in context. In this paper, we enable existing videomodels to do the same. We propose a long-term feature bank---supportiveinformation extracted over the entire span of a video---to augmentstate-of-the-art video models that otherwise would only view short clips of 2-5seconds. Our experiments demonstrate that augmenting 3D convolutional networkswith a long-term feature bank yields state-of-the-art results on threechallenging video datasets: AVA, EPIC-Kitchens, and Charades.	Computer Vision and Pattern Recognition (cs.CV)	
hhhhhhaaaaaa2	h.a.	339	524	Dirac magnons in a honeycomb lattice quantum XY magnet CoTiO3 https://t.co/DXLcOaTGZf Dirac magnonなんてのがあるんか	2019/7/5 14:02	https://arxiv.org/abs/1907.02061	Dirac magnons in a honeycomb lattice quantum XY magnet CoTiO3	The discovery of massless Dirac electrons in graphene and topologicalDirac-Weyl materials has prompted a broad search for bosonic analogues of suchDirac particles. Recent experiments have found evidence for Dirac magnons abovean Ising-like ferromagnetic ground state in a two-dimensional (2D) kagomelattice magnet and in the van der Waals layered honeycomb crystal CrI$_3$, andin a 3D Heisenberg magnet Cu$_3$TeO$_6$. Here we report on our inelasticneutron scattering investigation on large single crystals of a stackedhoneycomb lattice magnet CoTiO$_3$, which is part of a broad family of ilmenitematerials. The magnetically ordered ground state of CoTiO$_3$ featuresferromagnetic layers of Co$^{2+}$, stacked antiferromagnetically along the$c$-axis. We discover that the magnon dispersion relation exhibits strongeasy-plane exchange anisotropy and hosts a clear gapless Dirac cone along theedge of the 3D Brillouin zone. Our results establish CoTiO$_3$ as a modelpseudospin-$1/2$ material to study interacting Dirac bosons in a 3D quantum XYmagnet.	Strongly Correlated Electrons (cond-mat.str-el)	
norihitoishida	Norihito Ishida	263	521	Dance Dance Convolution（CNN+conditional LSTMでDDRの自動譜面作成） https://t.co/vSItn8u5rM  DeepXさんの実装 https://t.co/X6WRvvTGM1	2019/7/5 14:49	https://arxiv.org/abs/1703.06891	Dance Dance Convolution	Dance Dance Revolution (DDR) is a popular rhythm-based video game. Playersperform steps on a dance platform in synchronization with music as directed byon-screen step charts. While many step charts are available in standardizedpacks, players may grow tired of existing charts, or wish to dance to a songfor which no chart exists. We introduce the task of learning to choreograph.Given a raw audio track, the goal is to produce a new step chart. This taskdecomposes naturally into two subtasks: deciding when to place steps anddeciding which steps to select. For the step placement task, we combinerecurrent and convolutional neural networks to ingest spectrograms of low-levelaudio features to predict steps, conditioned on chart difficulty. For stepselection, we present a conditional LSTM generative model that substantiallyoutperforms n-gram and fixed-window approaches.	Machine Learning (cs.LG)	Multimedia (cs.MM);Neural and Evolutionary Computing (cs.NE);Sound (cs.SD);Machine Learning (stat.ML)
Naka_m	nakam	390	444	そういえば、弊研の機械学習論文が出ていた： https://t.co/fes6CCwBr8	2019/7/5 17:12	https://arxiv.org/abs/1907.00208	Deep Gamblers: Learning to Abstain with Portfolio Theory	We deal with the \textit{selective classification} problem(supervised-learning problem with a rejection option), where we want to achievethe best performance at a certain level of coverage of the data. We transformthe original $m$-class classification problem to $(m+1)$-class where the$(m+1)$-th class represents the model abstaining from making a prediction dueto uncertainty. Inspired by portfolio theory, we propose a loss function forthe selective classification problem based on the doubling rate of gambling. Weshow that minimizing this loss function has a natural interpretation asmaximizing the return of a \textit{horse race}, where a player aims to balancebetween betting on an outcome (making a prediction) when confident andreserving one's winnings (abstaining) when not confident. This loss functionallows us to train neural networks and characterize the uncertainty ofprediction in an end-to-end fashion. In comparison with previous methods, ourmethod requires almost no modification to the model inference algorithm orneural architecture. Experimentally, we show that our method can identify bothuncertain and outlier data points, and achieves strong results on SVHN andCIFAR10 at various coverages of the data.	Machine Learning (cs.LG)	Machine Learning (stat.ML)
r9y9	山本りゅういち / Ryuichi Yamamoto	835	559	https://t.co/pXjrC83jDA fairseqのpaper出てるの最近まで知らなかったけど、extensibleに設計されてるのが良いよなあ。DeepVoice3の実装したときにコード参考にしたのがもう二年前で、それから大分進化してる。Pytorchベースだしapexでmix precision 学習/推論もサポートしてる。良さみがあるなあ	2019/7/5 18:58	https://arxiv.org/abs/1904.01038	fairseq: A Fast, Extensible Toolkit for Sequence Modeling	fairseq is an open-source sequence modeling toolkit that allows researchersand developers to train custom models for translation, summarization, languagemodeling, and other text generation tasks. The toolkit is based on PyTorch andsupports distributed training across multiple GPUs and machines. We alsosupport fast mixed-precision training and inference on modern GPUs. A demovideo can be found at this https URL	Computation and Language (cs.CL)	
powowowbtc	PoW! WoW! WoW! (Mining, Bitcoin, Blockchain)	433	84	2. 半減期を廃止し、難易度調整が閾値を超えた場合に採掘報酬を変動させる 3. 負の利子率を導入して総供給量を減少させる  論文のダウンロードはこちらから https://t.co/OG0jekguSV	2019/7/5 19:19	https://arxiv.org/abs/1801.06771	How to Make a Digital Currency on a Blockchain Stable	Bitcoin and other similar digital currencies on blockchains are not idealmeans for payment, because their prices tend to go up in the long term (thuspeople are incentivized to hoard those currencies), and to fluctuate widely inthe short term (thus people would want to avoid risks of losing values). Thereason why those blockchain currencies based on proof of work are unstable maybe found in their designs that the supplies of currencies do not respond totheir positive and negative demand shocks, as the authors have formulated inour past work. Continuing from our past work, this paper proposes minimalchanges to the design of blockchain currencies so that their market prices areautomatically stabilized, absorbing both positive and negative demand shocks ofthe currencies by autonomously controlling their supplies. Those changes are:1) limiting re-adjustment of proof-of-work targets, 2) making mining rewardsvariable according to the observed over-threshold changes of block intervals,and 3) enforcing negative interests to remove old coins in circulation. We havemade basic design checks and evaluations of these measures through simplesimulations. In addition to stabilization of prices, the proposed measures mayhave effects of making those currencies preferred means for payment bydisincentivizing hoarding, and improving sustainability of the currency systemsby making rewards to miners perpetual.	Computers and Society (cs.CY)	
shiku0304	しく	86	60	ガウス過程みたいに、エルミート行列の逆行列作るのがボトルネックになる系の方法は、量子ビット数が増えていけば、かなり進展しそうな気がします。 https://t.co/rMDwwgfw1O	2019/7/5 19:20	https://arxiv.org/abs/1806.11463	Bayesian Deep Learning on a Quantum Computer	Bayesian methods in machine learning, such as Gaussian processes, have greatadvantages com-pared to other techniques. In particular, they provide estimatesof the uncertainty associated with a prediction. Extending the Bayesianapproach to deep architectures has remained a major challenge. Recent resultsconnected deep feedforward neural networks with Gaussian processes, allowingtraining without backpropagation. This connection enables us to leverage aquantum algorithm designed for Gaussian processes and develop a new algorithmfor Bayesian deep learning on quantum computers. The properties of the kernelmatrix in the Gaussian process ensure the efficient execution of the corecomponent of the protocol, quantum matrix inversion, providing an at leastpolynomial speedup over classical algorithms. Furthermore, we demonstrate theexecution of the algorithm on contemporary quantum computers and analyze itsrobustness with respect to realistic noise models.	Quantum Physics (quant-ph)	Artificial Intelligence (cs.AI);Machine Learning (stat.ML)
guicho271828	(phd '(masataro . asai))	783	782	思いついたら取られてた https://t.co/ajoKTbtx2B	2019/7/5 19:59	https://arxiv.org/abs/1504.04658	Deep Karaoke: Extracting Vocals from Musical Mixtures Using a Convolutional Deep Neural Network	Identification and extraction of singing voice from within musical mixturesis a key challenge in source separation and machine audition. Recently, deepneural networks (DNN) have been used to estimate 'ideal' binary masks forcarefully controlled cocktail party speech separation problems. However, it isnot yet known whether these methods are capable of generalizing to thediscrimination of voice and non-voice in the context of musical mixtures. Here,we trained a convolutional DNN (of around a billion parameters) to provideprobabilistic estimates of the ideal binary mask for separation of vocal soundsfrom real-world musical mixtures. We contrast our DNN results with moretraditional linear methods. Our approach may be useful for automatic removal ofvocal sounds from musical mixtures for 'karaoke' type applications.	Sound (cs.SD)	Machine Learning (cs.LG);Neural and Evolutionary Computing (cs.NE)
dmbrkp_	ダムブレークP	56	267	某氏が好きそうな話題 https://t.co/ZCQScg1Oza	2019/7/5 20:27	https://arxiv.org/abs/1907.02332	Light-Control of Localised Photo-Bio-Convection	Microorganismal motility is often characterised by complex responses toenvironmental physico-chemical stimuli. Although the biological basis of theseresponses is often not well understood, their exploitation already promisesnovel avenues to directly control the motion of living active matter at boththe individual and collective level. Here we leverage the phototactic abilityof the model microalga {\it Chlamydomonas reinhardtii} to precisely control thetiming and position of localised cell photo-accumulation, leading to thecontrolled development of isolated bioconvective plumes. This novel form ofphoto-bio-convection allows a precise, fast and reconfigurable control of thespatio-temporal dynamics of the instability and the ensuing globalrecirculation, which can be activated and stopped in real time. A simplecontinuum model accounts for the phototactic response of the suspension anddemonstrates how the spatio-temporal dynamics of the illumination field can beused as a simple external switch to produce efficient bio-mixing.	Biological Physics (physics.bio-ph)	Fluid Dynamics (physics.flu-dyn);Cell Behavior (q-bio.CB)
q9ac	將籠林檎 / ??	277	228	非慣性系にあるアハロノフボームリング中に閉じ込められたディラック粒子。  複雑だあ(´･ω･｀)  https://t.co/w0qsdDLE2w	2019/7/5 22:00	https://arxiv.org/abs/1907.00054	Topological and noninertial effects in an Aharonov-Bohm ring	In this paper, we study the influence of topological and noninertial effectson a Dirac particle confined in an Aharonov-Bohm (AB) ring. Next, we determinethe Dirac spinor and the energy spectrum for the relativistic bound states. Weobserve that this spectrum depends of the quantum number $n$, magnetic flux$\Phi$ of the ring, angular velocity $\omega$ of the rotating frame, and of theparameter $\eta$ associated to topology of the cosmic string spacetime. Weobserved also that this spectrum is a periodic function and grows of values infunction of $n$, $\Phi$, $\omega$ and $\eta$. In the nonrelativistic limit, weobtain the equation of motion for a particle confined in an AB ring under theinfluence of topological and noninertial effects, where this topologicaleffects are generated now by a conic space. However, unlike of the relativisticcase, the spectrum this equation depends linearly of the parameter $\omega$ anddecreases of values with the increase of such parameter. In special, weverified that in the absence of the topological and noninertial effects($\eta=1$ and $\omega=0$) we recuperate the spectrum of a particle confined inan AB ring ($\Phi\neq 0$) or in an usual 1D quantum ring ($\Phi=0$).	High Energy Physics - Theory (hep-th)	Quantum Physics (quant-ph)
q9ac	將籠林檎 / ??	277	228	スクイーズド光があれば超強結合なしで超放射相転移が起こる。  https://t.co/1DVBgQNI36	2019/7/5 22:02	https://arxiv.org/abs/1907.00522	Squeezed light induced symmetry breaking superradiant phase transition	We theoretically investigate the quantum phase transition in the collectivesystems of qubits in a high-quality cavity, which is driven by a squeezedlight. We show that the squeezed light induced symmetry breaking can result inquantum phase transition without the ultrastrong coupling requirement. Usingthe standard mean field theory, we derive the condition of the quantum phasetransition. Surprisingly, we show that there exists a tricritical point wherethe first- and second-order phase transitions meet. With specific atom-cavitycoupling strengths, both the first- and second-order phase transition can becontrolled by the squeezed light, leading to an optical switching from thenormal phase to the superradiant phase by just increasing the squeezed lightintensity. The signature of these phase transitions can be observed bydetecting the phase space Wigner function distribution with different profilescontrolled by the squeezed light intensity. Such superradiant phase transitioncan be implemented in various quantum systems, including atoms, quantum dotsand ions in optical cavities as well as the circuit quantum electrodynamicssystem.	Quantum Physics (quant-ph)	
q9ac	將籠林檎 / ??	277	228	デターミニスティックな光学系の上を光が伝搬する様子を説明するのにミュラー行列を使って計算する方法があるが、これでは伝搬にかかる位相を取り入れた議論ができない。そのポイントを改善したピュアなオプティクスの論文だなあ  https://t.co/WGPjbHzva3	2019/7/5 22:23	https://arxiv.org/abs/1907.00580	Two theorems on the outer product of input and output Stokes vectors for deterministic optical systems	$2\times2$ complex Jones matrix transforms two dimensional complex Jonesvectors into complex Jones vectors and accounts for phase introduced bydeterministic optical systems. On the other hand, Mueller-Jones matrixtransforms four parameter real Stokes vectors into four parameter real Stokesvectors that contain no information about phase. Previously, a $4\times4$complex matrix ($\mathbf{Z}$ matrix) was introduced. $\mathbf{Z}$ matrix isanalogous to the Jones matrix and it is also akin to the Mueller-Jones matrixby the relation $\mathbf{M}=\mathbf{Z}\mathbf{Z^*}$. It was shown that$\mathbf{Z}$ matrix transforms Stokes vectors (Stokes matrices) into complexvectors (complex matrices) that contain relevant phases besides the otherinformation. In this note it is shown that, for deterministic optical systems,there exist two relations between outer product of experimentally measured realinput-output Stokes vectors and complex vectors (matrices) that represent thepolarization state and phase of totally polarized output light.	Optics (physics.optics)	
nebusokuririri	かまたまる	4,775	546	これが最新のパブリッシュしたペーパーです。よろしければ引用してください。 https://t.co/iQlpKIXqTn	2019/7/5 22:24	https://arxiv.org/abs/1707.07702	A Smooth Exit from Eternal Inflation?	The usual theory of inflation breaks down in eternal inflation. We derive adual description of eternal inflation in terms of a deformed Euclidean CFTlocated at the threshold of eternal inflation. The partition function gives theamplitude of different geometries of the threshold surface in the no-boundarystate. Its local and global behavior in dual toy models shows that theamplitude is low for surfaces which are not nearly conformal to the roundthree-sphere and essentially zero for surfaces with negative curvature. Basedon this we conjecture that the exit from eternal inflation does not produce aninfinite fractal-like multiverse, but is finite and reasonably smooth.	High Energy Physics - Theory (hep-th)	Cosmology and Nongalactic Astrophysics (astro-ph.CO);General Relativity and Quantum Cosmology (gr-qc)
q9ac	將籠林檎 / ??	277	228	超絶縁体っていうのがジョセフソン接合素子のアレイを準備すると実現しうるらしい。超絶縁体相では抵抗が無限大になるらしいです。  https://t.co/E0EH7Y9EJ4	2019/7/5 22:36	https://arxiv.org/abs/1906.12265	Electrostatics of a superinsulator	"In 1978, to explain quark confinement in hadrons, 't Hooft coined the notionof ""superinsulator"", a hypothetical ground state endowed with infinite electricresistance and representing thus an extreme opposite to a superconductor. Incondensed matter, the superinsulating ground state was first predicted forJosephson junction arrays (JJA) and was rediscovered as a phase emerging at theinsulating side of the superconductor-insulator transition (SIT) insuperconducting films due to the duality of the phase-amplitude uncertaintyprinciple. Superinsulators, dissipationless Bose condensates of vortices retainan infinite resistance at finite temperatures and, as such, have been gainingan intense research attention. Here we investigate the response of asuperinsulator to a dc electric field and show that small fields, E<Ec1 arecompletely suppressed inside the material, a dual, electric version of theMeissner effect. Intermediate fields, Ec1<E<Ec2, penetrate the superinsulatoras electric filaments, realizing Polyakov's electric strings in compact QED, adual, electric version of the mixed state of superconductors, and, finally,large fields, E>Ec2, break down superinsulation completely. We report transportmeasurements in NbTiN films revealing both thresholds and their linear scalingwith the system size. We demonstrate that the asymptotically free behaviour ofquarks within mesons maps onto the metal-like behaviour of small films. Ourfindings open the route to measurements of Polyakov's string tension as afunction of the system's parameters, enabling the exploration of strongcoupling gauge theory concepts via desktop experiments."	Superconductivity (cond-mat.supr-con)	
q9ac	將籠林檎 / ??	277	228	量子熱力学のイントロダクション。古典熱力学とその量子論的フォーミュレーションからスタートして、最後には量子情報のプロセッシングの解析を取り扱っている。大学院生向けのテキストらしい。  https://t.co/IMBlulgPNa	2019/7/5 22:40	https://arxiv.org/abs/1907.01596	Quantum Thermodynamics: An introduction to the thermodynamics of quantum information	This book provides an introduction to the emerging field of quantumthermodynamics, with particular focus on its relation to quantum informationand its implications for quantum computers and next generation quantumtechnologies. The text, aimed at graduate level physics students with a workingknowledge of quantum mechanics and statistical physics, provides a briefoverview of the development of classical thermodynamics and its quantumformulation in Chapter 1. Chapter 2 then explores typical thermodynamicsettings, such as cycles and work extraction protocols, when the workingmaterial is genuinely quantum. Finally, Chapter 3 explores the thermodynamicsof quantum information processing and introduces the reader to some morestate-of-the-art topics in this exciting and rapidly developing research field.	Quantum Physics (quant-ph)	Mesoscale and Nanoscale Physics (cond-mat.mes-hall);Quantum Gases (cond-mat.quant-gas);Statistical Mechanics (cond-mat.stat-mech)
q9ac	將籠林檎 / ??	277	228	電磁場中のDirac fermionと創発的ゲージ場中の中性fermionが双対な関係になっているらしい  https://t.co/P3CvjLfPcM	2019/7/5 22:46	https://arxiv.org/abs/1907.01501	Fermion-fermion duality in 3+1 dimensions	Dualities play a central role in both quantum field theories and condensedmatter systems. Recently, a web of dualities has been discovered in 2+1dimensions. Here, we propose in particular a generalization of the Son'sfermion-fermion duality to 3+1 dimensions. We show that the action of chargedDirac fermions coupled to an external electromagnetic field is dual to anaction of neutral fermions minimally coupled to an emergent vector gauge field.This dual action contains also a further tensor (Kalb-Ramond) gauge fieldcoupled to the emergent and electromagnetic vector potentials. We firstlydemonstrate the duality in the massive case. We then show the duality in thecase of massless fermions starting from a lattice model and employing theslave-rotor approach already used in the 2+1-dimensional duality [Burkov, Phys.Rev. B 99, 035124 (2019)]. We finally apply this result to 3D Dirac semimetalsin the low-energy regime. Besides the implications in topological phases ofmatter, our results shed light on the possible existence of a novel web ofdualities in 3+1-dimensional (non-supersymmetric) quantum field theories.	Mesoscale and Nanoscale Physics (cond-mat.mes-hall)	High Energy Physics - Theory (hep-th)
math_phys	N(eutral).W(-boson).	1,267	340	"https://t.co/Yfm23nLVnx SSBを伴う低エネルギー有効場の理論が、機械学習と関わりあるよ、という主張。gauge理論と時系列モデルが関係していて、損失関数を""gauge不変""にする事で収束を早められる、とか述べられている。詳細は読んでみないと分からない。"	2019/7/5 22:50	https://arxiv.org/abs/1907.02163	A Quantum Field Theory of Representation Learning	Continuous symmetries and their breaking play a prominent role incontemporary physics. Effective low-energy field theories around symmetrybreaking states explain diverse phenomena such as superconductivity, magnetism,and the mass of nucleons. We show that such field theories can also be a usefultool in machine learning, in particular for loss functions with continuoussymmetries that are spontaneously broken by random initializations. In thispaper, we illuminate our earlier published work (Bamler & Mandt, 2018) on thistopic more from the perspective of theoretical physics. We show that theanalogies between superconductivity and symmetry breaking in temporalrepresentation learning are rather deep, allowing us to formulate a gaugetheory of `charged' embedding vectors in time series models. We show thatmaking the loss function gauge invariant speeds up convergence in such models.	Machine Learning (stat.ML)	Statistical Mechanics (cond-mat.stat-mech);Machine Learning (cs.LG)
