user_id	user_name	follower	following	tweet	date
MachiK06	MachiK	23	187	画像に写った複数人の姿勢と3次元位置を推定。  Deep, robust and single shot 3D multi-person human pose estimation in complex images https://t.co/hdf62LW0js	2019-11-12 09:57:13
zenimasao	zenimasao	717	164	Uniswapマーケットを分析したペーパー 読むのが辛い…けれど、あとで読んでみる  https://t.co/evugbcC2BS	2019-11-12 09:38:01
initial_D_0601	動かないで点P@LiSAっ子	132	220	画像認識やってて、毎日焦燥感と恐怖を感じつつarXivで最新の論文チェックしつつ研究してる人、一体どういうモチベーションなんだろ？ 研究やってて楽しいのかな～？	2019-11-12 09:26:24
nick_debu_p	𝓝𝓲𝓬𝓴 𝓓𝓮𝓫𝓾	2079	4977	[1911.02761] Investigations of the Influences of a CNN's Receptive Field on Segmentation of Subnuclei of Bilateral Amygdalae ジャーナルだと一旦落ち着いて考えようぜ的な論文があって良い https://t.co/PQJhbBjZRB	2019-11-12 06:44:11
yutakamiyaji	宮治 裕 MIYAJI, Yutaka	388	251	メモ，まるたく，少し遠い？ #myjlab ⇒ ( [1910.12840] Evaluating the Factual Consistency of Abstractive Text Summarization ) https://t.co/xqxf9VwumO	2019-11-12 03:03:43
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-12 02:00:45
suzuki__r	Ryo Suzuki	186	67	哲学と全く関係はないが、遥か昔の 2T physics の review を思い出して眺める。 https://t.co/aMX0YVF7lE SO(d-1,1) と SO(d,2) が holographic なら SO(d+n,n+1) があるのかもしれないが、やはり怪しく聞こえる	2019-11-12 01:42:44
AI_m_lab	人工知能,機械学習関係ニュース研究所	19423	5437	参考にしたい情報ですね ▼[1910.10045] Explainable Artificial Intelligence (XAI): Concepts, Taxonomies, Opport… https://t.co/ZK6LCviM2c #機械学習	2019-11-12 01:28:04
suzuki__r	Ryo Suzuki	186	67	「Entanglement entropy は手で系を二つに分けただけだから、普通のエントロピーとは関係ない」という話を昔に聞いたが、「transversable wormhole を使えば EE を消費して熱を逆向きに輸送できる」という主張？ https://t.co/NrDbGQRqye	2019-11-12 01:01:48
poipoi2	歩衣子	1811	2559	https://t.co/uT2gDSC8zB 闇っぽいわね	2019-11-11 23:50:11
AlPhys1212	Alto Osada (長田有登)	64	51	arXivは論文ザッピングの有り様を変えたしすごいけどAPSが賞を出すべきというのはとばっちりでは。一応著作権を持つ記事のほとんどコピーが出回っているわけだから。	2019-11-11 23:48:05
KuniSuzaki	suzaki	1227	243	SGX中から同期のためにTSX: Transactional Synchronization Extensionsを使う？ 論文https://t.co/7Su33PDNIh  https://t.co/tXFMeUqWnB	2019-11-11 23:29:53
allowfirm	allowfirm	24	47	@koshian2 関連するかもしれない参考情報として、セグメンテーションのエッジを細く正確にする「Devil is in the Edges」の論文( https://t.co/tpHkZNmTw8 )と、DeNAの宮澤さんによる読み会の発表資料( https://t.co/A1DcAgHvmY )があります。無から線を描くのは、GANを使わないと難しそうですが。	2019-11-11 23:26:51
fgksk	Keisuke Fujii	4424	451	@gejiqmq @takekujira_ @TomoyukiMorimae @Prof_hrk @makoto0218ne56 単著だから誰にも迷惑かからないというのに怠けてarXivに置きっぱなしで放置してますが、現実世界で検証可能なスプレマシーの問題点（L1エラーが小さくなるというのは誤り耐性よりきつい要求だし、そもそもそんなん達成できるくらいならNISQで位相推定できる）アップデートして投稿しようかな。	2019-11-11 22:25:50
_neko_suki_	neko_suki	99	250	MQTT over QUICの性能評価など。パケットドロップ率10%はちょっとやりすぎな気がする Implementation and Analysis of QUIC for MQTT https://t.co/1GH06uWvtW	2019-11-11 22:14:23
fgksk	Keisuke Fujii	4424	451	@takekujira_ @TomoyukiMorimae @gejiqmq @Prof_hrk @makoto0218ne56 理論的に何かを主張するためには強い仮定を置かざるをえないです。手前味噌ですが、強い仮定をおけば個々の演算に有限のノイズがあってもスプレマシーを主張できます：https://t.co/vpktVgjiKS	2019-11-11 22:11:36
AkiraTOSEI	akira	655	1119	https://t.co/18IZUj7vIZ 所望のバッチサイズから代表点を選ぶことにより、擬似的に大きなバッチサイズでGANを学習でき、BigGANsのようにGANを高性能化できる。 毎バッチの勾配計算時に代表点を選ぶ処理が必要であるので、一度Inceptionで画像を埋め込んで、その空間で代表点を選んでいる。 https://t.co/iwM1fvAnrL	2019-11-11 20:59:12
trinity_site	大山ゆっけ（蘇る鈴木佑輔）	1873	1487	ちょっと笑えた » [1911.02660] What Do We Really Need? Degenerating U-Net on Retinal Vessel Segmentation https://t.co/OQTVKoaaDc	2019-11-11 20:51:12
AkiraTOSEI	akira	655	1119	https://t.co/BVrwPsI7oe TransformerのSelf-Attentionにおいて、各ヘッドでkeyとvalueを共有するMalti-query Attentionを提案。key valueのロード時間が大きいため、そこを共有することで高速化が可能になる。精度を落とさずに10倍以上の高速化を実現。 https://t.co/TCV3k9Todk	2019-11-11 20:51:00
f_negibozu	ねぎぼ	789	281	今度のNeurIPSにもsaliency mapを攻撃する論文がある https://t.co/U6XiHf8PWR	2019-11-11 20:47:11
oF5yWBXVaxThas7	まいける	244	198	何故かarXivが更新されない	2019-11-11 20:43:53
agatan_	Agata Naomichi	556	497	"""Back to the Future -- Sequential Alignment of Text Representations"" https://t.co/f5VIRFmvcs すごい名前👀 言葉自体が進化してある単語が流行ったり意味が変わったりが継続的におきるような世界で、全部再学習することなくその時系列上の変化をうまく扱えるようなモデルを作るらしい。"	2019-11-11 19:58:48
sinta0429	Shintaro	24	28	流し読み論文2 : https://t.co/exqytK9iYx . ANNを使った21cm Global Signal解析の話.  精度が高い. training dataとpredict dataが似てたらまあ抜き出せるだろうとは思うけれど. この研究では1024個のinputを持つANNの訓練をMacbook air 8GBで行ったらしい.うなってたろうなあ.	2019-11-11 19:29:52
meta_a1	ɐʇǝɯ/めたはら鵺	611	386	arXiv には10報くらいあった。	2019-11-11 19:03:52
FromDMRK	みたわ	2461	2582	そういえば、最近ノリでarXivからドメインを適当に絞ってcitationグラフのPage Rankから論文サジェストするソースを書いたので(駒場祭が終わったら)適当に公開していきたい	2019-11-11 18:45:43
k_matsuzaki	zakki	531	518	ほぼ確実に強い人々が構文木やarXivの読みわからんとかはあったし…	2019-11-11 18:08:24
SMBKRHYT	✨dao dai shun shi✨	1062	653	https://t.co/Q0CuP7p5Cz  global signal+foregroundからニューラルネットワークを用いてglobal signalを抜き出すという話。global signalもforegroundもparameterizeしているので、何か改善の余地は無いか？と考えている。特にforeground	2019-11-11 17:58:59
se27king	Nobutoshi Yasutake	102	213	https://t.co/1g0YOdkZF2 ぜひ理解したい論文。#備忘録	2019-11-11 17:32:56
QuantumToy	Quantum Toy	1547	152	読んだ。面白かったけど Shapiro は何のためにこれを書いたんだろう。講義向けのノートを arXiv にアップする方もいるが講義向けという感じではなく回顧録のような印象を受ける (彼は 74歳くらいか)。歴史的経緯を知るにはいいんだけど。  The Quantum Illumination Story https://t.co/0Gp6aWVj92	2019-11-11 17:32:52
crazybocan	kakimochi	395	738	arXiv歩いてたら、点群の物体認識をDeepLearingでやってた  セマセグの教師データつくるのも大変そうだけど、xyzに広がってる点群を選択する操作系とかもう  泡ふいて寝る	2019-11-11 17:23:42
mamorumatsuo	mmatsuo	1694	90	(宣伝)大湊くんとの論文です。量子ホール状態のグラフェン/磁性体接合系において、ギルバート緩和変調が量子振動すること、その周期から界面の交換相互作用の強さを決定できること、緩和変調から、スピン分裂した状態密度の情報が得られることを理論的に示しました https://t.co/j23nwPMYNr	2019-11-11 16:35:21
Ronmemo1	Ryosuke_Okubo	62	96	ABST100メモ：98 UNREAL（2016）→https://t.co/h5gfWOmHyt　，「maximises many other pseudo-reward functions」もする，「like unsupervised learning」も特徴的	2019-11-11 16:22:40
Ronmemo1	Ryosuke_Okubo	62	96	ABST100メモ：97 ACER（2016）→https://t.co/uVKRZvgh0z　，ABSTの内容量が少なかったのでIntroductionより「On the theoretical front, the paper proves that the Retrace operator can be rewritten from our proposed truncated importance sampling with bias correction technique.」	2019-11-11 16:22:40
mangluca	まんぐ 🔜	1700	1653	説明可能な機械学習による画像認識classifierについての論文なんだけど、出てくる画像がいちいちかわいい（オオカミと誤判定されるハスキーの画像とか出てくる）（学習データに使ったオオカミ画像が雪の中にいるやつだらけだったらしい） https://t.co/QRzbicjKCn	2019-11-11 16:08:22
mkashi	kashi	307	260	@uraura_labo 三体問題を機械学習で高速に解いたという例のアレですかね。アヤシゲな感じもしますが。 https://t.co/dEf3z7DLEL	2019-11-11 16:06:03
sinta0429	Shintaro	24	28	流し読み論文. 1 : https://t.co/MAMx199uc0 . MWA観測でFull Embedded Element modelを使うとStokes Qへの漏れ込みを低く抑えられるという話.	2019-11-11 15:08:12
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-11 14:00:44
Quantum_Zen	全卓樹	1846	108	わりと古い結果、なぜ今？？  ボゴシアンet al. Oligarchy in a Yard-Sale Model ... phase transition https://t.co/2P7kEwMeNw https://t.co/2lh53XML54  その売り込み文句少し変。正しくは「YSモデルてふ特定のモデルで、富の分布関数のFP方程式の厳密解得た。パラメタのある領域で高ジニ係数解」 https://t.co/UUyR8Rx0ET	2019-11-11 13:41:12
hobbymath2020	hobbymath	82	57	endorseがなくて、arXivに投稿できないところから始まり、著名な研究者の方から返信をもらうまでやってこれた。  学会の知識も研究者の知り合いも何もないので、やってることはめちゃくちゃだけど。	2019-11-11 13:09:17
yachts111xenon	a.yam	206	1021	https://t.co/xzGX2dtHLK のやつですか？ https://t.co/QBSrG5pyZO	2019-11-11 13:06:16
tjmlab	部品（本田翼）	2764	322	Magnetic field-induced type-II Weylsemimetallic state in geometrically frustrated Shastry-Sutherland lattice GdB4  シャストリーｰサザーランド格子物質で磁場誘起ワイル半金属相の観測|･ω･｀)ﾌﾑﾌﾑ   https://t.co/G9nic7i7vZ	2019-11-11 12:44:40
tjmlab	部品（本田翼）	2764	322	Drastic suppression of superconducting Tc by anisotropic strain near a nematic quantum critical point  鉄系で歪み誘起超伝導ｰ金属量子相転移を実現(´・∀・｀)ﾍｰ   https://t.co/hHhAwSDSDe	2019-11-11 12:41:39
tjmlab	部品（本田翼）	2764	322	Electronic structures and spin fluctuations in nickelate oxide NdNiO2  ニッケル酸化物超伝導母物質のXPSとラマン分光報告|･ω･｀)ﾌﾑﾌﾑ 薄膜の追試より先にバルクの周辺実験が増えとりますな(・ε・｀ )  https://t.co/QSKKOPd7D8	2019-11-11 12:37:52
nisider	Satoshi Nishida	174	47	arXivで公開していた論文（https://t.co/Ay4ULiTMGw）が国際会議AAAIに採択されました！しかも、oral presentationに選出されるというオマケ付きです。開催は2020年2月、場所はニューヨークです。	2019-11-11 12:22:24
SittetaBot	知ってた！？	3177	409	学者って、研究した結果を論文にして出すのがお仕事なんだけど、実は！物理学者って、結果がでたらすぐにみんながただで論文読めるように、arxivっていうウェブに論文のせるの、知ってた！？だから誰でも世界一流の情報が見れるの、知ってた！？ 例→ https://t.co/qX7doRBB	2019-11-11 12:09:56
emptst	muratak	391	127	@komorin9502 圏論とか型理論の風味が強くて私はまだあんまり読めてませんが，続編が https://t.co/q7NXjzeQSB とか https://t.co/UdNdAO4q5T とかだと思います．	2019-11-11 12:09:19
NH_M_	Nmℏm	1133	435	arXiv直ってる	2019-11-11 11:37:44
medi_data0826	Koo＠医療職からデータサイエンスティストへ	823	432	"機械学習の予測結果を解釈するためのSHAPについて、とてもわかりやすく書かれています。特徴量の重要度を見るためによく使われる”Gain”と違って、""Global""な全体への影響度合いに加えて、""Individual""な個々のサンプルごとの影響度合いがみれるのがとても良いです（^^） https://t.co/1wIS93uzeD"	2019-11-11 11:32:38
yu4u	Yusuke Uchida	4915	968	量子化系。ICCV'19だけどまじでこういう情報量ないタイトルやめて欲しい / “[1901.01928] DSConv: Efficient Convolution Operator” https://t.co/mlbKHVsC52	2019-11-11 11:16:09
Tdys13	todoroki yoshihiro🌖	1555	400	今日はこれを読みたい Fast Transformer Decoding: One Write-Head is All You Need  https://t.co/LWiZardZMk	2019-11-11 11:09:49
initial_D_0601	動かないで点P@LiSAっ子	132	220	プレプリントサーバってarXivだけで充分だと思うけど、どう住み分けするんだろ？ むしろあちこち情報が分散するから、気になる論文見つけにくくなりそうだが… https://t.co/MI05PfYrlY	2019-11-11 11:07:33
emptst	muratak	391	127	@komorin9502 です、計算が停止しないかもしれない、を coinductive datatype で表現するやつで、Set で停止しない一般の再帰関数を書けたりします &gt; https://t.co/gTFplIRNYG	2019-11-11 10:24:03
Aster_2007_	😴👋	235	337	ケジュンがarXivをアダルトサイトかなんかだと思ってた話ほんとすき	2019-11-11 10:00:46
KsakakiFunassi	さかき	75	81	arXiv にアップしているプレプリントのreport numberに追記するように指令があったのだが，どうすればいいのかさっぱりわからん	2019-11-11 09:44:07
tokoro10g	ねこねこきーーつね♪	3298	2005	あとarXivにピッタリ該当する分類がなかったり	2019-11-11 09:37:17
icoxfog417	piqcy	9924	130	IEEEが、論文のプレプリントサービスを開始。arXivに続くオープンな公開プラットフォームとなるか。 https://t.co/Mnx6xBxB2W	2019-11-11 09:16:00
hiromichinomata	H. NOMATA	774	1049	遺伝的アルゴリズムによるトレーディングカードゲームのバランス調整の論文 https://t.co/fkEByYGUHn https://t.co/FE8CnXR1hk	2019-11-11 07:54:58
MaineK00n	MaineK00n🐾	1069	2252	教授がArxivからも論文投げはじめたら，パンクしそう	2019-11-11 02:35:30
kyow_QQ	GengaQ SurvivoR@札幌	1189	691	@koburouze845 対称群の表現論ですがこれも温故知新って感じで面白いですよ！ https://t.co/Tz9Dw5r3OO	2019-11-11 02:35:14
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-11 00:00:54
emerson_et_al	えまーそん	226	206	wikipedia (引用元は https://t.co/C8CVSXwpGA の sec.3) に答えがあることを教えてもらいました。皆さんありがとうございました https://t.co/ySr1q4kTyP	2019-11-10 23:36:09
AkiraTOSEI	akira	655	1119	NvidiaによるFew shot vid2vid(https://t.co/ZEvuVbT4Wn)の解説を書きました。数枚の画像があるだけで動きを転移できる素晴らしいGANです。  https://t.co/ow2fTXCtf4 https://t.co/4yFB8dWDfp	2019-11-10 23:27:25
allowfirm	allowfirm	24	47	アテンション機構としか知らなかった「Contextual Attention」の論文( https://t.co/kg80GJR0E8 )と実装( https://t.co/8zjpr3SjjN )を確認してみました。二段構えのGeneratorのうち後段で、修復したい前景と似ている背景のパッチを反映するため、コサイン類似度を定数倍してソフトマックスを。	2019-11-10 21:18:39
tg2uni6e	Tg2uni6e	0	0	9.ここで3.の発言を繰り返そう。「学会の存在は、存在しない場合に比べて、学術情報の流通が活発にしているのか？」。令和の時代においてはノーと思う。 なお研究成果発表手段として、物理学系の分野ではarXivというシステムが使われている。査読をせず公表され、ログインもなく本文が読める。	2019-11-10 20:24:30
4IepuqV3A1OQzeu	Takuji Ishikawa	145	454	@bgANVx0CAjXf98l @kdK3jgUxF55Z8ev @scrs1984 @nagasa79231884 arxivで論文ほとんど読める分野ならともかく　そうでない分野だと　個人レベルだとほとんど何も読めなくなる　論文1部4000円とか払う勇気あるなら　あとやっぱり査読通らないの所属無いから　って思っちゃうから（事実かはさておき）　だから個人レベルの研究難しいと思う	2019-11-10 20:18:58
ks8202	Shuichi Kawano	177	86	一ヶ月以上前の情報となってしまいましたが、本研究室M1吉川君との論文を arXiv 上にアップしました。 https://t.co/gSBPOqrMuc	2019-11-10 14:10:53
tonets	大上雅史｜Ohue M	4881	1802	[1911.00930] Are 2D fingerprints still valuable for drug discovery? https://t.co/nOIZsK0yrE たじみ修論っぽい	2019-11-10 14:03:35
kikumaco	kikumaco(11/20神戸30新宿12/14伊丹)	45542	772	いっこうにジャーナルにアクセプトされる気配がありませんが、遺伝子制御ネットワークの進化の問題に統計力学で発展したマルチカノニカル法を応用し、進化の普遍的性質と変異に対する頑健性とを考える論文のプレプリントです。研究としては相当イケてるつもりなので、読んでね https://t.co/AO5kiKmt38	2019-11-10 12:42:43
p_Lgc	準猫	286	291	@apple_soda28220 https://t.co/C2fGgYeCFw 900ページのやつ  何をしようと…と言われるとちょっと困りますね 高次圏論に興味がある、という状態ですね	2019-11-10 12:34:46
wsuzume	手抜きの夕飯みたいな奴	531	585	2018年の先行研究ではシグモイドを使って微分同相にしている。https://t.co/ekUZ9uwcs8	2019-11-10 12:04:55
rnaucat	😺	26	152	HappyDB: A Corpus of 100,000 Crowdsourced Happy Moments https://t.co/Jekf3FmcsT 「最近あった幸せな瞬間」についてのセンテンスを集めたデータセット。紹介ページに幸せな瞬間の事例が無限に表示されるボタン(https://t.co/Nf0JsNfuP5)があって、次々読んでいたら朝からハッピーな気分になれた😊 https://t.co/l3VfHnk2vA	2019-11-10 10:12:08
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-10 10:00:46
tjmlab	部品（本田翼）	2764	322	@onsen_zuki AI Feynman: a Physics-Inspired Method for Symbolic Regression https://t.co/WdlDhGTdkF  近いことは提案されているので、情報帝国にみんな仕事奪われそう（こなみ	2019-11-10 09:17:58
Kurucha80150975	Kuru-chan	110	329	JAXAが打ち上げている環境観測のリモートセンシング衛星、しきさいとかいぶきとか、のデータがどのように使われているのか勉強したいのだが、論文とかどこに行けば読めるのだろうか…？ Arxivとかにはないのかな。やっぱり無料公開はされていないのかな。	2019-11-10 09:04:28
koburouze845	えばしゅう	897	4696	arxivさん、またですか	2019-11-10 01:18:16
higuras39744677	higurashi	1984	4874	もしかしてarxivの更新止まってる？不具合？	2019-11-10 01:16:07
kamesen	かめ	265	297	これか。 https://t.co/RBJUk8jkcA	2019-11-10 00:03:35
Alwe_Alwe	Alwe	1703	1627	@non_archimedean もしかしてこれのことですかね……？ https://t.co/ko6vdL6IwU	2019-11-10 00:01:03
tjmlab	部品（本田翼）	2764	322	Arxivのタイトル検索すれば、流行語わかるがそれは年末に。	2019-11-09 22:07:18
komi_edtr_1230	コミさん	8751	653	あなたの推し論文は？  ぼくの推し論文は、強化学習へのベイズ的アプローチについての論文 https://t.co/qTRB2u98cX	2019-11-09 21:56:13
rikeinarabekae	(理˙ω˙並)＜はぁマヤ	709	476	コーネル大学図書館が運営する物理学や数学、計算機科学などの論文を無料で投稿・閲覧できるウェブサイトは○○○○○.org？ →ａｒＸｉｖ	2019-11-09 21:01:21
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-09 20:00:45
Phys_sister_bot	物理学徒の毒舌な妹bot	4805	5443	よくあんなラクガキをarXivに投稿する気になったね。恥ずかしくないの？お兄ちゃん？	2019-11-09 19:21:31
math_phys	N(eutral).W(-boson).	1303	348	https://t.co/wJmaKYi5xz という論文を今日の数学カフェで知ったのだけど、両者の中身を知らないので表面的に言ってp-adic AdS/CFTのTits系を、Thompson群のツリー表示を対応させている、みたいな感じだろうか？	2019-11-09 19:11:17
Soliton111	Soliton	105	120	論文メモ: A Conformal Dispersion Relation: Correlations from Absorption Dean Carmi, Simon Caron-Huot  https://t.co/eftiJArjBH  精読したわけでないが、とりあえずメモ。この論文よりも少し前にでたBissi達の論文(1910.04661)と同様にCFTのdispersion formulaを与えた論文。	2019-11-09 16:36:28
kei_fxv	めたもん@Kei Shimizu	143	440	https://t.co/22kNKoPfOy 医療系ディープでは要注目のDeepMedicの要の論文。  脳の障害部位を3Dでdetectする、3D CNNを利用した新アーキテクチャの提案 →狭い範囲と広い範囲の2種類のinput画像を使った2つのpathwayで精度向上、最後の層でCRFを導入しラベリングを明確にする  githubで現在も更新中 https://t.co/eS5M5qFjgi	2019-11-09 15:30:09
allowfirm	allowfirm	24	47	EdgeConnect( https://t.co/4jvZNEapMG )のFigure 2が、わかりやすく。二段構えのInpaintingで、Generatorは飯塚さんのGLCIC( https://t.co/j8gOWyqOkI )の形に見えましたが、Residual Blockで深くしたらしく。	2019-11-09 13:06:33
magnyan_divb	magnyan	2	35	やっぱりarXiv落ちてたのか．合衆国の祝日でもないし，更新されていないのはおかしいなと思っていたが．	2019-11-09 10:34:52
icoxfog417	piqcy	9924	130	こちらの論文に似ているなと思ったら、引用引いてた。11/6公開の論文が10/28公開の論文をすでに引用しているとは・・・  https://t.co/DTfsvs15aU	2019-11-09 09:50:06
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-09 08:00:44
1T0T	1T0T	5748	2863	@tomatoha831 僕の研究室は会社の仕事と全く無関係な研究をする社会人博士学生がたくさんいて、現在もそういう人を応援しています。また個人で研究をしてarXiVとかに投稿する人も分野によってはいます。ぜひ可能性を模索していただければと思います。 （あと個人的には同じ高校出身なのでますます応援してます。）	2019-11-09 07:50:37
momiji_fullmoon	望月紅葉さんと幸せな家庭を築きたい	1084	2395	[1910.10045] Explainable Artificial Intelligence (XAI): Concepts, Taxonomies, Opportunities and Challenges toward Responsible AI ナイスサーベイ https://t.co/u5S9mf7tCT	2019-11-09 07:03:50
yoshinokiyoto	しろくま@bot@地下数学愛好家@生活が面倒	152	206	グローバーwalkが現象として現れる奴 https://t.co/MprarcrhPK	2019-11-09 05:56:39
sughimsi	sughimsi	214	300	これかしら。  https://t.co/EsZ1Ey9s1g https://t.co/9tHXBSMNdb	2019-11-09 05:49:03
mathshiba	しば	417	256	スーパー代数群の Borel-Weil の論文、アクセプトもらった😌 https://t.co/V5HkmDDypw 個人的にはホップ代数的に Borel-Weil が記述できたので気に入ってた🍙	2019-11-09 03:19:47
chemiegg	全合成たん	727	1002	片手間に読み始めたが... うん... https://t.co/Y5e4U6w4U8	2019-11-09 01:10:03
ubnqf	みてい	816	489	@physics303 既知かもですがGNNの表現能力についての論文です GNNの各層での処理がWLグラフ同型判定の処理とほぼ同じであることに注目してWLテストと同程度の識別能力があることを示しています https://t.co/Gc1cUnjEAd	2019-11-08 23:52:01
ML_deep	HELLO CYBERNETICS	4227	457	@physics303 当時、テンションが上がり、何の音沙汰もなく終わったgridLSTMさん。 多次元配列の色々な軸方向にLSTMの機構を入れるモデル。  むしろ、その後はLSTMがCNNで取って代わられるケースが出てきた。  https://t.co/dxDdMxa7wE	2019-11-08 22:43:53
kataokayama	Y. Kataoka	184	255	新井朝雄先生のスライド 関数解析学と量子物理学 https://t.co/9eQP11YgOv  Stone-von Neumann theoremの証明は, A. Prasad,  AN EASY PROOF OF THESTONE-VON NEUMANN-MACKEY THEOREM https://t.co/mcX205xDR2 の4.3が見通しよくまとまってると思います.	2019-11-08 22:42:11
TomiyaAkio	A.Tomiya＠🇯🇵ディープラーニングと物理学	1901	609	@_kohta https://t.co/P4dERqhOZc の8です、一昨年のではなかったですね。 DMでもいいので離散微分幾何学の良い文献を教えていただけませんか？  また議論してください。	2019-11-08 22:38:35
QUANTA_in_Math	QUANTA「エントロピーの幾何学」(コロナ社) 重版出来！	209	17	このPistoneの情報幾何の解説は面白い https://t.co/YHGumkgMkZ	2019-11-08 22:21:00
re_hako_moon	はこつき＠VR	315	367	https://t.co/MGbe3Yutps 車載イメージセンサを統合して用いる物体検出手法の提案。単眼RGBカメラで2Dの物体認識＆初期3D BBの推定、ステレオカメラとLiDARで3D BBをRefineする。ステレオカメラはFCNで視差を推定、LiDAR点群はF-PointNetで処理。これらを統合して最終的な物体のBBを得る。	2019-11-08 21:57:54
su_9qu	marr	108	101	"arXiv　休み。  News のページに理由の記載はなかった。  top pageには、  "" 7 Nov 2019: Announcement and mailing for 7 November have been cancelled due to service outage. ""  とあった。 しかし、しばらくたって、またみると、上の文字は消えていた https://t.co/ln5fH5auQI"	2019-11-08 21:17:22
AkiraTOSEI	akira	655	1119	https://t.co/BBYWzZTZLx 学習調整が難しいTransformerにGRUのようなgate構造を付与することで、学習を安定させ、強化学習において高スコアを出したという研究。 https://t.co/rkXIdxvUiT で指摘されたようにLNの位置はスコアに影響大(Table1)。gateによって長期記憶が付与できている(Fig5) https://t.co/bwu9yrrJbg	2019-11-08 21:10:34
sinus_iridium	山田陽志郎 Yoshiro Yamada	2360	103	カナダ、ウェスタン大学のポール・ウィガート氏ら：２つの恒星間天体、オウムアムアとボリソフ彗星について、それらの故郷を探して、それぞれの軌道運動をさかのぼる。候補天体の一覧など  https://t.co/3QtA23f32Z https://t.co/MWM8hsYTo3 https://t.co/yuEQcHQqRf https://t.co/Ultd1GRRyj	2019-11-08 20:50:51
paco_itengineer	はぁこ🌸	530	201	いま、こいつがすごいらしい！ T5は「Text-To-Text Transfer Transformer」の頭文字か。 https://t.co/Yblf975RYm	2019-11-08 20:39:36
shion_honda	Shion Honda	1678	260	Mask-Guided Portrait Editing [Gu+, 2019, CVPR] マスクからの顔画像生成、表情の変更、顔のパーツ交換など様々な操作が可能なGANモデルを提案。各パーツを埋め込むautoencoder、マスクに従ってパーツを並べるGen、ターゲットの背景に馴染ませるGenからなる。 https://t.co/1Ec4MRZHIw #NowReading https://t.co/vGTlqgFVKC	2019-11-08 19:28:16
matsui_kota	Kota Matsui	1067	402	arXivでコンパイルが通ってるのに最後のpdf生成だけ失敗する罠にはまって無になってる	2019-11-08 18:10:41
_see_the_sky_	*ぶ(人工知能垢)	22	70	https://t.co/1yhSWQEx6I のImplementation detailsのhorizontal mirroringってほんとにaugmentationになってます？ https://t.co/IDrjSIkxsf	2019-11-08 18:08:06
ryo_sawada	澤田涼 / Ryo Sawada	470	540	中性子状態方程式の M-R relation の図はどこを見てるのかちょっと知れた。  M：最大質量の中性子星の観測例（現在は図中黄ドット：https://t.co/OWRmBRst5T）に到達できない中性子EoSは旗色悪め。 R：重力波観測から、特定質量には上限半径がある程度存在。  ( fig : https://t.co/mo7sU5b0Hm ) https://t.co/6KVjS0mLKS	2019-11-08 18:07:05
arXiv_0813	けい♪憐@iPhone5	32	8	＃パズドラ  フレンド募集中でさぁ♪IDは189223408！	2019-11-08 18:00:46
QM_phys_kyoto	固体量子たん(研究室黙認VTuber)	2431	122	研究室OBの谷口貴紀さんの論文がarXivに出てました CeCoIn5の超伝導が壊れる磁場前後のNMR測定です  Search for the field-induced magnetic instability around the upper critical field of superconductivity in H || c in CeCoIn5 https://t.co/yyJYedzA6X	2019-11-08 17:56:12
unaoya	梅崎直也	2489	119	秀司先生の話面白かった。だいたいこの辺の話かなhttps://t.co/TCJLfSGIO3 https://t.co/I5VKezGYm8 https://t.co/LMAuCdDaiA	2019-11-08 17:48:41
asam9891	Masa.I	516	130	Making an Invisibility Cloak: Real World Adversarial Attacks on Object Detectors イケてるFig. 1のcaption で話題になってたやつ。物体検出器に対するAdversarial Patch が、異なる検出器やデータセットに対してどの程度攻撃できるか評価した文献。すごい実用的な研究だ https://t.co/yxKhmQhS7q	2019-11-08 17:40:14
piacere_ex	piacere @fukuoka.ex(love Elixir&Gravity extremely)	2939	4730	逆に、数式／数学が必要となる場面は明確で、以下のようなことをする場合（他になんかある？）🤔  ①最新論文を試す（数式以前に要既存モデル知識） ②既存モデル／関数では性能許容できず発明（NAS→ENASみたいな） ③世界に無いモデルや精度向上を編み出す（数式よりarXivをサーベイする力が先だな） https://t.co/6DckHoEOdN	2019-11-08 17:28:24
AlPhys1212	Alto Osada (長田有登)	64	51	これ、1MHzでQ値10^7のオプトメカなんだけど、共振器（空中にconfineするタイプのフォトニック結晶共振器）はごんぶとなのでfeedback coolingで27フォノンまで冷やしてる。デザインもファブもたぶん超しんどいんだろうけどおもしろいなあ。 https://t.co/3mtlBJibTR	2019-11-08 17:18:09
